,all_preds,all_labels,all_preds_raw
1930,1.0,1,0.6119528
1931,0.0,0,0.038956784
1932,0.0,0,0.18195659
1933,1.0,0,0.63461316
1934,1.0,1,0.8978755
1935,1.0,1,0.71385944
1936,0.0,1,0.07083925
1937,1.0,1,0.774636
1938,0.0,1,0.41161406
1939,0.0,1,0.23090996
1940,0.0,1,0.30043736
1941,0.0,0,0.48491636
1942,1.0,1,0.50846916
1943,1.0,0,0.7362798
1944,1.0,0,0.5276791
1945,1.0,0,0.60607177
1946,0.0,0,0.49816155
1947,1.0,1,0.97528744
1948,1.0,0,0.5259291
1949,1.0,0,0.6473582
1950,0.0,0,0.35744765
1951,0.0,0,0.012372698
1952,0.0,1,0.2879936
1953,0.0,0,0.28138116
1954,1.0,0,0.9144693
1955,0.0,0,0.17092055
1956,0.0,0,0.2631231
1957,0.0,0,0.15295616
1958,1.0,1,0.74468094
1959,0.0,0,0.08346614
1960,1.0,1,0.752875
1961,1.0,0,0.8226432
1962,0.0,0,0.120726354
1963,1.0,1,0.5189659
1964,1.0,0,0.7902543
1965,0.0,0,0.02908409
1966,1.0,1,0.5727558
1967,1.0,0,0.5710981
1968,0.0,0,0.20205365
1969,0.0,0,0.08245856
1970,1.0,0,0.64002985
1971,0.0,0,0.10660661
1972,1.0,0,0.7318933
1973,1.0,0,0.79293495
1974,0.0,0,0.49524406
1975,0.0,0,0.1981645
1976,0.0,0,0.26656544
1977,0.0,0,0.1298214
1978,1.0,1,0.724685
1979,1.0,1,0.881351
1980,0.0,0,0.04516659
1981,0.0,0,0.08043734
1982,1.0,1,0.6155618
1983,1.0,0,0.62146723
1984,1.0,0,0.6608916
1985,1.0,1,0.93243796
1986,1.0,1,0.661223
1987,0.0,0,0.051178478
1988,1.0,1,0.7876529
1989,1.0,1,0.50771487
1990,0.0,0,0.45268974
1991,0.0,0,0.12229525
1992,0.0,0,0.39061144
1993,0.0,1,0.25312597
1994,1.0,1,0.88893354
1995,1.0,1,0.6628682
1996,1.0,1,0.59430844
1997,1.0,1,0.627605
1998,0.0,0,0.081721865
1999,1.0,1,0.87154984
2000,1.0,0,0.5106949
2001,0.0,0,0.02033714
2002,1.0,0,0.6474888
2003,0.0,0,0.47338197
2004,0.0,0,0.12113986
2005,1.0,0,0.58152086
2006,1.0,0,0.66559297
2007,1.0,1,0.98436016
2008,0.0,0,0.042416446
2009,1.0,0,0.50768113
2010,1.0,1,0.9384019
2011,1.0,1,0.9290497
2012,1.0,1,0.585458
2013,1.0,0,0.5132528
2014,1.0,1,0.5532979
2015,0.0,1,0.09262345
2016,1.0,0,0.6183199
2017,1.0,0,0.78716034
2018,0.0,0,0.14191021
2019,0.0,0,0.24949625
2020,1.0,1,0.7293951
2021,1.0,0,0.5134568
2022,1.0,1,0.6121518
2023,0.0,1,0.026790284
2024,1.0,1,0.6821964
2025,1.0,1,0.566119
2026,1.0,0,0.5154289
2027,1.0,1,0.65394276
2028,0.0,0,0.028721374
2029,1.0,1,0.57045484
2030,1.0,1,0.5127565
2031,1.0,0,0.65022045
2032,1.0,0,0.54916835
2033,0.0,0,0.40835428
2034,0.0,1,0.48362634
2035,0.0,1,0.26079807
2036,1.0,1,0.6015992
2037,0.0,0,0.18145134
2038,0.0,0,0.10736406
2039,1.0,0,0.72701335
2040,0.0,1,0.22202455
2041,1.0,1,0.8302576
2042,1.0,1,0.5329883
2043,1.0,1,0.95153946
2044,1.0,0,0.50409836
2045,0.0,0,0.09459607
2046,1.0,1,0.6216858
2047,0.0,0,0.086375915
2048,1.0,1,0.69371486
2049,1.0,0,0.89082533
2050,1.0,1,0.50376093
2051,1.0,1,0.5522782
2052,1.0,0,0.7020185
2053,0.0,0,0.10542669
2054,0.0,0,0.20437795
2055,0.0,0,0.017974474
2056,1.0,1,0.68952566
2057,0.0,1,0.4320029
2058,0.0,1,0.49235183
2059,0.0,0,0.11657533
2060,1.0,1,0.84097904
2061,1.0,1,0.55780476
2062,1.0,1,0.6755449
2063,0.0,1,0.012403332
2064,0.0,0,0.24786283
2065,0.0,0,0.043854702
2066,1.0,0,0.57594883
2067,1.0,1,0.6154375
2068,1.0,0,0.74856454
2069,1.0,1,0.9203441
2070,0.0,1,0.22937006
2071,0.0,0,0.048377123
2072,0.0,0,0.092092335
2073,0.0,0,0.47370997
2074,0.0,0,0.120914616
2075,1.0,0,0.7384319
2076,0.0,0,0.08951086
2077,0.0,0,0.13534632
2078,1.0,0,0.5948939
2079,1.0,1,0.990697
2080,0.0,0,0.4055171
2081,1.0,0,0.6506137
2082,1.0,0,0.812629
2083,0.0,0,0.02721793
2084,1.0,0,0.6029074
2085,1.0,1,0.6883183
2086,0.0,0,0.15294023
2087,0.0,0,0.1680042
2088,1.0,1,0.6532847
2089,0.0,0,0.063851185
2090,0.0,0,0.33762684
2091,1.0,1,0.5989167
2092,0.0,0,0.09131151
2093,1.0,1,0.70518565
2094,1.0,1,0.9700429
2095,1.0,1,0.6903012
2096,0.0,1,0.2010786
2097,1.0,1,0.8126763
2098,1.0,0,0.64581555
2099,0.0,0,0.19719566
2100,1.0,0,0.5831928
2101,0.0,0,0.012718157
2102,0.0,0,0.21542934
2103,1.0,0,0.552315
2104,1.0,1,0.87863123
2105,1.0,1,0.9488201
2106,1.0,1,0.6695501
2107,0.0,0,0.49142
2108,0.0,0,0.121612154
2109,0.0,0,0.07234676
2110,0.0,0,0.36967915
2111,1.0,1,0.75009376
2112,0.0,0,0.1492486
2113,1.0,0,0.52138716
2114,0.0,0,0.024782402
2115,1.0,0,0.7561886
2116,1.0,0,0.6910882
2117,0.0,0,0.0700582
2118,0.0,0,0.19541985
2119,1.0,1,0.78679556
2120,1.0,1,0.90419453
2121,0.0,0,0.10750966
2122,1.0,1,0.63465893
2123,0.0,0,0.059404776
2124,0.0,0,0.15262169
2125,1.0,1,0.77140784
2126,0.0,0,0.25514343
2127,1.0,0,0.5147809
2128,0.0,0,0.11540355
2129,0.0,0,0.44483548
2130,1.0,1,0.8094986
2131,1.0,1,0.781778
2132,0.0,0,0.26289007
2133,0.0,1,0.4177294
2134,0.0,0,0.041630946
2135,1.0,1,0.7829515
2136,1.0,0,0.70356524
2137,1.0,0,0.52654874
2138,1.0,1,0.94965905
2139,0.0,0,0.097082555
2140,0.0,0,0.016943887
2141,1.0,0,0.60979825
2142,1.0,1,0.50060344
2143,1.0,1,0.64815193
2144,1.0,1,0.6823271
2145,0.0,0,0.23244879
2146,1.0,1,0.6473104
2147,1.0,1,0.91481984
2148,0.0,1,0.15460326
2149,1.0,1,0.683071
2150,0.0,1,0.4736615
2151,0.0,0,0.054724682
2152,0.0,0,0.0918411
2153,0.0,0,0.06863667
2154,1.0,1,0.7429143
2155,0.0,1,0.40945294
2156,0.0,0,0.47323835
2157,0.0,0,0.15461501
2158,0.0,0,0.25155932
2159,1.0,1,0.9028488
2160,0.0,0,0.39748093
2161,1.0,1,0.95084697
2162,0.0,1,0.48415264
2163,1.0,0,0.63922846
2164,0.0,0,0.05568773
2165,0.0,0,0.15099971
2166,0.0,1,0.45205414
2167,1.0,1,0.88916373
2168,0.0,0,0.20703425
2169,1.0,0,0.65153587
2170,1.0,1,0.607804
2171,1.0,1,0.6655683
2172,0.0,0,0.025084201
2173,1.0,1,0.5482857
2174,1.0,1,0.87363714
2175,0.0,0,0.02730972
2176,0.0,0,0.17444067
2177,0.0,0,0.06260828
2178,0.0,0,0.08023686
2179,1.0,1,0.74951446
2180,1.0,1,0.5022857
2181,1.0,1,0.8874538
2182,1.0,1,0.8298902
2183,0.0,1,0.39303908
2184,0.0,0,0.4786507
2185,0.0,1,0.48498785
2186,0.0,0,0.12510747
2187,1.0,0,0.7129294
2188,1.0,1,0.96296924
2189,1.0,1,0.6144043
2190,0.0,0,0.18389128
2191,1.0,0,0.5715424
2192,1.0,1,0.70913535
2193,0.0,0,0.028058214
2194,0.0,0,0.109255195
2195,0.0,0,0.14119686
2196,1.0,1,0.56290627
2197,1.0,1,0.88453037
2198,1.0,1,0.50469714
2199,0.0,0,0.12681878
2200,0.0,0,0.061231673
2201,1.0,1,0.5906533
2202,1.0,1,0.643592
2203,1.0,1,0.621237
2204,1.0,0,0.63724357
2205,1.0,1,0.70578474
2206,1.0,1,0.7704795
2207,0.0,0,0.13787429
2208,1.0,1,0.52205426
2209,1.0,1,0.6561135
2210,1.0,1,0.9729383
2211,0.0,1,0.3703672
2212,0.0,0,0.11827344
2213,1.0,1,0.6978872
2214,0.0,0,0.04933816
2215,1.0,1,0.58743244
2216,1.0,0,0.55339015
2217,0.0,0,0.060249705
2218,1.0,1,0.8818942
2219,0.0,0,0.020278072
2220,0.0,0,0.265632
2221,1.0,0,0.90584165
2222,1.0,0,0.5096955
2223,1.0,1,0.5928709
2224,1.0,0,0.58196324
2225,0.0,0,0.20752898
2226,1.0,1,0.593111
2227,0.0,0,0.20021959
2228,1.0,1,0.90756387
2229,1.0,1,0.65025836
2230,0.0,0,0.4361632
2231,0.0,0,0.11588378
2232,1.0,1,0.71797585
2233,0.0,0,0.12459621
2234,0.0,0,0.13787101
2235,0.0,0,0.13301364
2236,1.0,1,0.7773666
2237,1.0,0,0.516287
2238,1.0,1,0.6320561
2239,1.0,1,0.9059827
2240,1.0,1,0.79061955
2241,0.0,0,0.17840041
2242,1.0,1,0.7227409
2243,0.0,0,0.17343639
2244,1.0,1,0.63108474
2245,0.0,0,0.036103245
2246,0.0,1,0.48961687
2247,0.0,0,0.074475504
2248,1.0,0,0.50761133
2249,0.0,1,0.33171818
2250,1.0,1,0.9148815
2251,1.0,0,0.6481129
2252,0.0,0,0.15045822
2253,0.0,0,0.32481235
2254,0.0,0,0.08727159
2255,0.0,0,0.11091559
2256,1.0,0,0.5743029
2257,0.0,0,0.07726513
2258,0.0,0,0.120781675
2259,0.0,0,0.12856281
2260,0.0,0,0.22415622
2261,1.0,1,0.93349624
2262,1.0,1,0.7277836
2263,0.0,0,0.49820155
2264,1.0,1,0.591205
2265,0.0,0,0.081782594
2266,1.0,0,0.5595323
2267,1.0,1,0.56485474
2268,1.0,0,0.79323715
2269,1.0,1,0.9470691
2270,0.0,0,0.050501905
2271,1.0,1,0.91700983
2272,1.0,0,0.6187623
2273,0.0,0,0.14615175
2274,1.0,0,0.67389554
2275,0.0,0,0.10705603
2276,0.0,0,0.26216495
2277,1.0,1,0.799744
2278,0.0,0,0.11860668
2279,0.0,0,0.077527545
2280,1.0,1,0.9540812
2281,0.0,0,0.047212623
2282,1.0,0,0.63875556
2283,1.0,1,0.72360176
2284,1.0,1,0.59525067
2285,0.0,0,0.07743835
2286,0.0,0,0.26979786
2287,1.0,0,0.54780394
2288,0.0,0,0.21981247
2289,1.0,1,0.63175714
2290,1.0,1,0.989193
2291,1.0,1,0.6087754
2292,1.0,0,0.6211463
2293,0.0,0,0.07885126
2294,1.0,1,0.62710226
2295,0.0,0,0.2675635
2296,1.0,0,0.5322594
2297,1.0,1,0.92357266
2298,0.0,0,0.22960807
2299,1.0,1,0.85938984
2300,1.0,1,0.6865586
2301,0.0,0,0.05428612
2302,0.0,0,0.1528415
2303,0.0,0,0.17024879
2304,0.0,0,0.060659077
2305,1.0,1,0.71559906
2306,0.0,0,0.2760935
2307,1.0,1,0.6127747
2308,1.0,1,0.7067133
2309,0.0,0,0.20501941
2310,1.0,1,0.9524804
2311,0.0,0,0.06812768
2312,1.0,1,0.6790401
2313,1.0,1,0.79801685
2314,1.0,1,0.5274446
2315,0.0,0,0.18900433
2316,0.0,0,0.04317013
2317,1.0,1,0.56073916
2318,0.0,0,0.46406636
2319,0.0,1,0.030100685
2320,0.0,0,0.15510367
2321,1.0,1,0.8193567
2322,1.0,1,0.65447164
2323,0.0,0,0.019626593
2324,1.0,1,0.7864002
2325,1.0,1,0.5016921
2326,0.0,0,0.4455352
2327,1.0,1,0.97456795
2328,0.0,0,0.13432488
2329,1.0,1,0.63731176
2330,1.0,1,0.7970984
2331,1.0,1,0.6362991
2332,1.0,1,0.7839567
2333,0.0,0,0.03360783
2334,0.0,0,0.094958104
2335,0.0,0,0.13778499
2336,0.0,0,0.1282121
2337,1.0,0,0.5129478
2338,1.0,1,0.61584425
2339,1.0,0,0.6569778
2340,1.0,0,0.8579731
2341,1.0,1,0.9522692
2342,0.0,0,0.25122133
2343,0.0,0,0.10058777
2344,1.0,1,0.6648821
2345,0.0,0,0.039800454
2346,0.0,0,0.48012733
2347,0.0,0,0.13040031
2348,0.0,0,0.015305291
2349,1.0,1,0.80493546
2350,1.0,1,0.6110062
2351,1.0,0,0.66434675
2352,1.0,1,0.653462
2353,1.0,0,0.52471524
2354,0.0,1,0.13679668
2355,1.0,1,0.87106967
2356,0.0,0,0.42352128
2357,1.0,0,0.93278176
2358,1.0,1,0.87626606
2359,0.0,0,0.09743756
2360,0.0,0,0.037994932
2361,0.0,0,0.4766221
2362,1.0,1,0.8861135
2363,1.0,0,0.5255269
2364,0.0,0,0.16706647
2365,0.0,0,0.071202114
2366,1.0,1,0.8250624
2367,0.0,0,0.45524868
2368,1.0,1,0.511645
2369,0.0,0,0.2835011
2370,0.0,1,0.46518472
2371,1.0,0,0.6303212
2372,1.0,1,0.5446597
2373,1.0,1,0.50741297
2374,0.0,0,0.2654642
2375,1.0,1,0.9333214
2376,0.0,0,0.45222795
2377,1.0,1,0.61575586
2378,0.0,0,0.057096478
2379,1.0,0,0.7340667
2380,0.0,0,0.4779187
2381,0.0,0,0.15220922
2382,0.0,0,0.09690746
2383,1.0,1,0.9925839
2384,0.0,0,0.14022174
2385,1.0,1,0.7539149
2386,0.0,0,0.13080159
2387,0.0,0,0.070558704
2388,0.0,0,0.40277842
2389,1.0,0,0.6382737
2390,0.0,0,0.26122716
2391,1.0,1,0.6569609
2392,1.0,0,0.7487414
2393,0.0,0,0.009318144
2394,0.0,0,0.38461804
2395,0.0,0,0.44668403
2396,0.0,0,0.2783203
2397,1.0,0,0.63154024
2398,1.0,0,0.962573
2399,1.0,1,0.7380726
2400,1.0,1,0.9150861
2401,0.0,0,0.22995824
2402,0.0,0,0.08479644
2403,1.0,1,0.6660509
2404,1.0,1,0.62794673
2405,0.0,0,0.061452236
2406,1.0,0,0.7124644
2407,0.0,1,0.24507925
2408,0.0,1,0.17960492
2409,0.0,0,0.48713303
2410,0.0,0,0.10051905
2411,1.0,0,0.53567183
2412,1.0,1,0.90368986
2413,1.0,1,0.55930895
2414,1.0,1,0.5345468
2415,0.0,1,0.3338583
2416,1.0,0,0.6999364
2417,0.0,0,0.108376205
2418,0.0,0,0.11192889
2419,0.0,0,0.017108964
2420,1.0,1,0.7482741
2421,1.0,0,0.58956325
2422,0.0,0,0.1056037
2423,1.0,1,0.57027316
2424,0.0,0,0.06669875
2425,1.0,1,0.9606947
2426,1.0,1,0.75160164
2427,0.0,0,0.31721646
2428,1.0,0,0.6091538
2429,0.0,0,0.075427696
2430,1.0,0,0.58461267
2431,1.0,1,0.5447499
2432,1.0,1,0.86623466
2433,0.0,0,0.057144146
2434,0.0,0,0.3370268
2435,0.0,0,0.019173747
2436,0.0,0,0.3145147
2437,0.0,0,0.22755457
2438,1.0,1,0.7704151
2439,1.0,1,0.7070793
2440,1.0,1,0.76313
2441,1.0,1,0.68096995
2442,0.0,0,0.13585927
2443,1.0,1,0.8821496
2444,1.0,1,0.50969017
2445,0.0,0,0.11667472
2446,0.0,0,0.026157144
2447,0.0,1,0.49608055
2448,0.0,0,0.07875175
2449,0.0,0,0.46196857
2450,0.0,0,0.18194582
2451,1.0,1,0.59926486
2452,1.0,1,0.8228788
2453,0.0,0,0.13404188
2454,0.0,0,0.036325216
2455,1.0,0,0.6912429
2456,0.0,1,0.10702889
2457,1.0,1,0.6379778
2458,1.0,1,0.85561424
2459,0.0,0,0.14226565
2460,0.0,0,0.46465632
2461,1.0,0,0.70195186
2462,0.0,0,0.061912317
2463,0.0,0,0.18186931
2464,1.0,1,0.72503054
2465,1.0,1,0.9017886
2466,0.0,0,0.059121307
2467,0.0,0,0.15583697
2468,0.0,0,0.17465797
2469,0.0,0,0.07882052
2470,1.0,1,0.6389483
2471,0.0,0,0.3235468
2472,1.0,0,0.55106544
2473,0.0,1,0.12421911
2474,0.0,1,0.1261723
2475,0.0,0,0.09389787
2476,1.0,0,0.7061389
2477,0.0,0,0.087077774
2478,1.0,1,0.94598734
2479,0.0,1,0.49725303
2480,0.0,0,0.057656784
2481,1.0,0,0.50507575
2482,1.0,1,0.55147886
2483,1.0,1,0.5891217
2484,1.0,1,0.8049116
2485,0.0,0,0.31967673
2486,1.0,1,0.8816432
2487,0.0,0,0.3315031
2488,1.0,0,0.7161228
2489,1.0,1,0.8158716
2490,0.0,0,0.07648999
2491,1.0,0,0.55440575
2492,1.0,1,0.8621699
2493,0.0,0,0.11063418
2494,0.0,0,0.31636414
2495,1.0,1,0.52033496
2496,0.0,0,0.06647349
2497,1.0,0,0.7030031
2498,0.0,0,0.03535381
2499,1.0,1,0.6668355
2500,1.0,1,0.5615046
2501,1.0,0,0.65152884
2502,0.0,0,0.1176716
2503,1.0,1,0.60804904
2504,1.0,1,0.6551822
2505,1.0,1,0.9051893
2506,0.0,0,0.1474089
2507,0.0,0,0.09005061
2508,1.0,1,0.8875653
2509,1.0,1,0.78719383
2510,0.0,0,0.09132028
2511,0.0,0,0.31462726
2512,0.0,0,0.15581538
2513,1.0,1,0.6776733
2514,1.0,1,0.8952111
2515,1.0,1,0.78590596
2516,1.0,1,0.7908843
2517,0.0,0,0.20927814
2518,1.0,1,0.51294553
2519,0.0,0,0.3733418
2520,0.0,0,0.2116155
2521,0.0,0,0.21258417
2522,0.0,0,0.27747247
2523,1.0,1,0.88845956
2524,1.0,0,0.82014436
2525,0.0,0,0.24599952
2526,0.0,0,0.15613534
2527,0.0,0,0.20211998
2528,0.0,0,0.30385762
2529,1.0,1,0.81660044
2530,1.0,0,0.60067225
2531,0.0,0,0.07848739
2532,1.0,1,0.87231946
2533,0.0,0,0.049134742
2534,0.0,0,0.4315529
2535,1.0,0,0.70129114
2536,1.0,0,0.54051405
2537,1.0,1,0.5737684
2538,1.0,0,0.5696599
2539,1.0,1,0.9760317
2540,0.0,0,0.06424605
2541,1.0,0,0.7258368
2542,0.0,0,0.34966922
2543,0.0,0,0.011374904
2544,0.0,0,0.37438068
2545,0.0,0,0.0505907
2546,0.0,0,0.24450384
2547,1.0,0,0.6437445
2548,1.0,0,0.75315577
2549,0.0,0,0.0984747
2550,0.0,0,0.09269514
2551,1.0,1,0.84058005
2552,0.0,1,0.33671978
2553,0.0,0,0.06821273
2554,1.0,1,0.5254174
2555,1.0,1,0.97121024
2556,1.0,1,0.81333965
2557,0.0,0,0.06359131
2558,1.0,1,0.6555057
2559,1.0,1,0.5978675
2560,0.0,0,0.10669187
2561,0.0,0,0.21413472
2562,1.0,1,0.73754823
2563,1.0,0,0.6944135
2564,1.0,0,0.6848381
2565,1.0,1,0.51204634
2566,0.0,0,0.16095322
2567,0.0,1,0.42667395
2568,1.0,0,0.6007605
2569,1.0,0,0.7483727
2570,0.0,0,0.046810955
2571,0.0,1,0.08218641
2572,1.0,1,0.8129467
2573,0.0,0,0.386917
2574,1.0,1,0.60110044
2575,1.0,1,0.8826035
2576,1.0,0,0.55803996
2577,1.0,1,0.74770755
2578,1.0,1,0.53712535
2579,1.0,1,0.88373494
2580,0.0,0,0.11559157
2581,0.0,0,0.022753
2582,1.0,1,0.6372575
2583,0.0,1,0.3521829
2584,0.0,1,0.16763744
2585,1.0,0,0.7833871
2586,1.0,0,0.73113143
2587,1.0,1,0.84777904
2588,0.0,0,0.24341023
2589,0.0,0,0.27291074
2590,0.0,0,0.1262209
2591,0.0,0,0.17247625
2592,0.0,1,0.19515665
2593,1.0,0,0.71211857
2594,0.0,0,0.36585099
2595,0.0,1,0.49425548
2596,1.0,0,0.7065708
2597,1.0,0,0.7295456
2598,0.0,0,0.014418502
2599,1.0,0,0.52643603
2600,1.0,1,0.6926716
2601,1.0,0,0.682212
2602,0.0,0,0.08316982
2603,1.0,1,0.94991755
2604,0.0,0,0.46555704
2605,0.0,0,0.06617665
2606,1.0,1,0.707681
2607,0.0,0,0.11966087
2608,0.0,0,0.033334628
2609,1.0,1,0.5184153
2610,0.0,0,0.0762299
2611,0.0,0,0.17782934
2612,1.0,0,0.9431255
2613,1.0,1,0.66088676
2614,1.0,0,0.7180245
2615,0.0,0,0.45268604
2616,0.0,0,0.4565071
2617,1.0,0,0.59778386
2618,1.0,1,0.75247175
2619,1.0,0,0.7685658
2620,0.0,0,0.10393881
2621,0.0,0,0.021625245
2622,0.0,0,0.20926252
2623,0.0,0,0.2062231
2624,0.0,0,0.2710775
2625,1.0,1,0.95256126
2626,0.0,0,0.38205996
2627,0.0,0,0.18633798
2628,1.0,0,0.5344164
2629,0.0,1,0.14328422
2630,1.0,1,0.58619803
2631,1.0,0,0.9592165
2632,0.0,1,0.40561283
2633,0.0,0,0.26877782
2634,1.0,1,0.5916824
2635,0.0,0,0.1041561
2636,1.0,1,0.8726952
2637,0.0,1,0.3962804
2638,0.0,0,0.057460833
2639,1.0,1,0.86882013
2640,0.0,0,0.09794261
2641,1.0,1,0.5534941
2642,1.0,1,0.7503328
2643,0.0,0,0.38960576
2644,1.0,1,0.88280416
2645,0.0,0,0.21035291
2646,0.0,0,0.06638833
2647,0.0,0,0.36363614
2648,0.0,1,0.475859
2649,0.0,0,0.23796687
2650,0.0,0,0.4357206
2651,0.0,0,0.45121527
2652,1.0,0,0.50428116
2653,1.0,1,0.84083676
2654,0.0,0,0.19719818
2655,0.0,0,0.1076055
2656,0.0,0,0.07650243
2657,1.0,1,0.6070435
2658,1.0,0,0.86400914
2659,0.0,0,0.22859478
2660,0.0,0,0.17186795
2661,1.0,0,0.53269136
2662,0.0,0,0.23502958
2663,1.0,1,0.9786991
2664,0.0,0,0.19612886
2665,1.0,1,0.5897453
2666,0.0,0,0.15069297
2667,0.0,0,0.20723055
2668,0.0,1,0.31981012
2669,1.0,1,0.95861554
2670,1.0,0,0.7055152
2671,0.0,0,0.13729039
2672,0.0,0,0.30344665
2673,1.0,1,0.69641036
2674,0.0,0,0.17047171
2675,1.0,1,0.9738921
2676,1.0,0,0.6990531
2677,0.0,0,0.19190103
2678,0.0,0,0.30821013
2679,0.0,0,0.16880062
2680,1.0,1,0.94160813
2681,1.0,1,0.60428256
2682,1.0,1,0.7753715
2683,0.0,1,0.49837238
2684,1.0,1,0.8884013
2685,0.0,0,0.1495335
2686,0.0,0,0.036294583
2687,0.0,0,0.4627546
2688,0.0,0,0.059064236
2689,1.0,0,0.62287325
2690,0.0,0,0.041485723
2691,0.0,0,0.29089078
2692,1.0,1,0.73680896
2693,1.0,1,0.6892409
2694,1.0,0,0.5507328
2695,0.0,0,0.22491871
2696,1.0,1,0.82983524
2697,1.0,1,0.7339986
2698,0.0,0,0.040329322
2699,0.0,0,0.09162104
2700,1.0,0,0.61696315
2701,1.0,0,0.6105939
2702,0.0,1,0.13596769
2703,0.0,0,0.14089935
2704,0.0,0,0.05380352
2705,1.0,1,0.8991283
2706,0.0,0,0.1791566
2707,0.0,1,0.4962324
2708,1.0,1,0.69129616
2709,1.0,1,0.5348539
2710,0.0,0,0.0781355
2711,1.0,1,0.60567874
2712,1.0,1,0.7324931
2713,0.0,0,0.15942831
2714,1.0,1,0.5173773
2715,0.0,0,0.42247066
2716,1.0,1,0.89978355
2717,0.0,0,0.037286565
2718,0.0,0,0.39130008
2719,1.0,1,0.94507384
2720,1.0,1,0.72268784
2721,0.0,0,0.053931832
2722,0.0,1,0.12353675
2723,1.0,0,0.55221826
2724,0.0,0,0.14276043
2725,0.0,0,0.082042396
2726,1.0,1,0.77987933
2727,1.0,1,0.71155435
2728,1.0,0,0.7662773
2729,0.0,0,0.28318995
2730,0.0,1,0.07303639
2731,0.0,0,0.44719943
2732,1.0,1,0.5783151
2733,1.0,1,0.65831894
2734,0.0,0,0.15376566
2735,0.0,0,0.21736185
2736,1.0,1,0.5075385
2737,0.0,0,0.035355445
2738,1.0,1,0.826269
2739,0.0,0,0.230851
2740,1.0,1,0.6070689
2741,1.0,1,0.6115827
2742,0.0,0,0.06073936
2743,1.0,0,0.79118484
2744,1.0,1,0.7216438
2745,1.0,1,0.77413243
2746,0.0,0,0.06886474
2747,1.0,1,0.57604504
2748,1.0,0,0.63495857
2749,0.0,0,0.0296035
2750,0.0,0,0.20775129
2751,1.0,0,0.64734787
2752,0.0,1,0.1387843
2753,0.0,1,0.17093366
2754,0.0,0,0.35318294
2755,0.0,0,0.03823873
2756,1.0,1,0.88918304
2757,1.0,0,0.5346943
2758,1.0,1,0.93379414
2759,1.0,0,0.52085507
2760,1.0,1,0.60234004
2761,1.0,0,0.9422221
2762,1.0,1,0.55760556
2763,0.0,0,0.066302486
2764,0.0,0,0.10110294
2765,0.0,0,0.33780098
2766,1.0,0,0.7851956
2767,0.0,0,0.10325661
2768,0.0,0,0.45264527
2769,0.0,0,0.1745715
2770,1.0,0,0.6132418
2771,1.0,1,0.94193655
2772,0.0,0,0.49090004
2773,0.0,0,0.30412623
2774,0.0,0,0.08213226
2775,1.0,1,0.7493738
2776,1.0,1,0.5368256
2777,1.0,1,0.8622112
2778,1.0,1,0.7047746
2779,0.0,0,0.09795077
2780,0.0,0,0.03817956
2781,0.0,1,0.27175713
2782,0.0,0,0.11867035
2783,0.0,0,0.3366362
2784,0.0,1,0.050087456
2785,0.0,1,0.34111667
2786,1.0,0,0.67286855
2787,0.0,1,0.33300433
2788,1.0,1,0.8810348
2789,1.0,1,0.81784344
2790,1.0,1,0.6969952
2791,0.0,0,0.29527405
2792,1.0,1,0.7224287
2793,1.0,1,0.9137045
2794,0.0,0,0.046309683
2795,0.0,0,0.16831608
2796,0.0,1,0.44796315
2797,0.0,0,0.25076625
2798,0.0,0,0.112554386
2799,1.0,0,0.53756005
2800,1.0,1,0.5853065
2801,1.0,1,0.97843516
2802,0.0,0,0.259313
2803,0.0,0,0.020650135
2804,1.0,1,0.5435401
2805,1.0,1,0.6637658
2806,0.0,0,0.036111534
2807,1.0,1,0.5901339
2808,1.0,1,0.5836709
2809,1.0,1,0.77833414
2810,1.0,1,0.55801165
2811,0.0,0,0.028021492
2812,1.0,1,0.8110938
2813,0.0,0,0.10661025
2814,1.0,1,0.89040446
2815,1.0,1,0.62840223
2816,1.0,1,0.56758577
2817,0.0,0,0.13193808
2818,1.0,1,0.91251606
2819,0.0,0,0.39367196
2820,0.0,0,0.073680595
2821,1.0,1,0.96358836
2822,0.0,0,0.028133305
2823,1.0,1,0.56006324
2824,1.0,1,0.60215867
2825,1.0,1,0.7754819
2826,0.0,0,0.06391218
2827,1.0,0,0.5641401
2828,0.0,0,0.36458132
2829,0.0,0,0.049992256
2830,0.0,0,0.0769295
2831,1.0,0,0.5401622
2832,0.0,1,0.48726153
2833,1.0,1,0.6527275
2834,0.0,1,0.28742522
2835,0.0,0,0.26269785
2836,0.0,0,0.01781328
2837,1.0,0,0.67599124
2838,1.0,0,0.66538167
2839,1.0,1,0.98334414
2840,1.0,1,0.78695464
2841,0.0,0,0.13203861
2842,0.0,0,0.32764634
2843,0.0,0,0.017693667
2844,0.0,0,0.22728536
2845,0.0,0,0.24839844
2846,1.0,1,0.802238
2847,1.0,1,0.79702705
2848,0.0,0,0.193664
2849,1.0,0,0.64156985
2850,1.0,1,0.5641305
2851,0.0,1,0.24535044
2852,0.0,0,0.15615104
2853,1.0,1,0.7929676
2854,1.0,1,0.98397267
2855,0.0,0,0.051314067
2856,0.0,0,0.056045692
2857,1.0,0,0.64918816
2858,0.0,0,0.10047485
2859,1.0,0,0.5709895
2860,1.0,1,0.7745527
2861,1.0,0,0.5737908
2862,1.0,0,0.84128624
2863,0.0,0,0.12174576
